0,1,2,3,4,5,6,7,8,9,Y
0.00020510965657231199,0.9949480174312548,0.0006166982541133847,0.00019978086900561203,0.0001900992486924674,0.00029488394370890455,0.00032680497224915216,0.00022075541539086978,0.0013200923628502912,0.0016777578461621469,1
0.0011589255954267883,0.036051057786026866,0.0011300227171919528,0.0013817922478859906,0.11661411512634683,0.24795873713184283,0.3113066873806176,0.23192701033150664,0.0447858271766447,0.00768582450650958,6
0.985800805248271,0.0021353171630943534,0.00363764057838003,0.000952747140452134,0.0008514943772064937,0.0015165638084552434,0.00023089263794826153,0.00018344565147740264,0.004298947361966093,0.0003921460327489515,0
0.0010403637671075397,0.011935269994285434,0.9769735034507505,0.0003664004672797078,0.0015121184756447744,0.00021467153965151623,0.0004314382692421277,0.0029712589235778414,0.0028463140461765257,0.001708661066283912,1
0.2580554441902638,0.06863347589579759,0.012120279480905495,0.38986722717937355,0.06692933409866927,0.06554861329169094,0.09591322186867215,0.022606130433438017,0.012776403708817137,0.007549869852372004,5
0.005390805632334717,0.0023174749626256735,0.9849166404919751,0.0001629524936811746,0.0004453269321043062,0.0012412289943600184,0.00019742216902633543,0.00026172942490793554,0.0010163030242434114,0.004050115874741135,2
0.9783945549690494,0.003952308060246507,0.007384145518031639,0.004385759175444943,0.0013528785804159593,0.001309946057635198,0.0008627016197917898,0.0006976330389533779,0.0011711239434983973,0.0004889490369325638,0
1.5475246858999624e-06,0.999261361747863,3.018347969292967e-06,5.375770504674665e-07,1.3141323863569232e-06,1.0044308798358651e-05,3.1239202610091323e-06,2.0794756626549535e-05,0.000504082387999967,0.00019417529635913018,1
0.9683730220504606,0.0058515483638917854,0.009397106965347799,0.004523105810438693,0.0031368113456896394,0.0029509417113145666,0.002829419100876007,0.0011967557552097022,0.0010791199665784257,0.0006621689301925291,0
0.0028225080712845066,0.007217138062954223,0.003180510305036606,0.0026422114543375526,0.10952087133771869,0.32197070242548703,0.08167140378670262,0.18558352995744642,0.11959435556337064,0.16579676903566187,7
0.03871917514480794,0.01738814191337504,0.8841500326131453,0.004031824036991709,0.01475436824822846,0.010812916687646286,0.008952694781451158,0.0125840356535035,0.002980803784152271,0.005626007136698349,2
0.6664049990109319,0.06697845449687582,0.07484424074562265,0.08478601463916033,0.026604199471396587,0.03707197685116755,0.019350403577753122,0.015260298777850652,0.005653217007860076,0.0030461954213812,1
