0,1,2,3,4,5,6,7,8,9,Y
0.061000477846687,0.04222660415078683,0.0820521301215975,0.01078394928386251,0.5478735545886854,0.13665052566763783,0.031153430384032624,0.01430514157662502,0.04087049877515525,0.03308368760493004,6
0.9898066075421971,0.0007942730419227237,0.0009236254178981018,0.00017825411524576137,0.0006406834557676491,0.0005690857081745551,0.0048045589162050845,0.002054748402034237,5.293010462341611e-05,0.00017523329593179316,0
0.9178281854371175,0.0015632005942937683,0.0028881648849290323,0.024820068966947953,0.002484877731171936,0.0012310698806651521,0.03157676091826167,0.011977029543945094,0.0007645232444208267,0.004866118798246733,0
0.021337580613773114,0.1450540059221497,0.034907890210668445,0.10641815639826005,0.05677968157138845,0.23190518246298367,0.020331022869457784,0.10559791152050473,0.008579727754986185,0.269088840675828,1
0.00029915647317748273,0.0004648119895187919,0.4699601502189735,0.0016118780099855796,0.00034910881961169133,0.00022969757458946851,0.001675259133483192,0.5170790472321884,0.004966870761000913,0.0033640197874709454,2
2.0060317793292252e-05,5.495271820340788e-05,0.0005485141695421677,0.995407218162112,9.020209484139135e-06,7.3071904888988285e-06,0.0028749254338879897,0.0009927934967267188,4.831505896718247e-05,3.6893242794242584e-05,3
0.0790513033991488,0.09366270986869761,0.03241214630830887,0.013291810884664886,0.371693809228521,0.021926760051497126,0.05613983736000539,0.02215884340586051,0.010485615550707279,0.29917716394258775,4
0.00644951504705333,0.006752051434559387,0.013936778407042967,0.008065716042629456,0.019828437522048634,0.005381832448561604,0.0065325585016463,0.1742138762467387,0.0065288321505053955,0.7523104021992139,9
0.26713195101797843,0.08458221532700658,0.05859483486672714,0.037937850251560414,0.21368528214524585,0.04817931630740121,0.08408668662787741,0.03702626527753104,0.10589814119605283,0.06287745698261919,2
0.0013433857583824123,0.00038540526312971204,0.005161102791870634,0.018153537766312924,0.00024083022620693278,0.001641127288003642,0.1497113574950496,0.0709224075930054,0.7514227707191327,0.001018075098905738,8
0.004376071704289364,0.95295046831436,0.02136136461592095,0.001351564106517849,0.0004319496655403579,0.0026391137374945427,0.004541007558452185,0.005730417978089282,0.0010143894011886887,0.005603652918147009,1
4.566800640796597e-08,3.2075616624550677e-08,4.056080677214581e-08,0.9999035562798474,1.0088179856489046e-06,5.697890437557288e-06,2.115862793821751e-06,7.337828469264224e-05,2.2221730569283288e-07,1.3902342507307516e-05,3
0.004979577763220414,0.005745573233924416,0.0478192394446894,0.2212486305447559,0.005840284555668706,0.017901135355698247,0.06761568068918787,0.4313810545394449,0.023756943070797263,0.17371188080261274,9
0.10713521932929572,0.1897191690461928,0.10309750476634333,0.3839531124033636,0.00431138882528758,0.017916876774506752,0.10826199962218438,0.042948220304523846,0.011681444146655997,0.030975064781645672,3
