0,1,2,3,4,5,6,7,8,9,Y
0.05959594300877128,0.005665954171605416,0.049686320001946484,0.25488273285764607,0.15610992948086033,0.065947469683994,0.014960863599047814,0.006101505617580934,0.3695599177805359,0.01748936379801193,3
0.8405759993916494,0.0010805060519382297,0.003390617756015017,0.0379142226300269,0.0011380964266393674,0.000451095442534196,0.0007263865037520039,0.0004647485262618084,0.0004063136005178134,0.11385201367066528,0
0.05861254474569848,0.01473732296265856,0.146590790036875,0.1870007505571129,0.156630438271398,0.12341157090696882,0.03877481676744289,0.01722376394390579,0.2368711867116804,0.02014681509625949,2
0.009599650948833508,0.0009409261127949403,0.007216244959986451,0.06877625315918594,0.019363819893742668,0.001103161190188474,0.0004766439365544416,0.0006848074530371768,0.002026517257401516,0.8898119750882748,9
0.08603753195727654,0.009025110291321536,0.1013046601793453,0.05054441305512911,0.2707892614149028,0.010048860859095218,0.0019501432995326596,0.014217081357522721,0.4502350176282099,0.00584791995766438,8
0.01934375688859524,0.0035468281146640735,0.03266929005371729,0.20174902504984854,0.686923925460291,0.0013930095054135545,0.0006476565492961522,0.0006229840322417093,0.0004862900295973642,0.05261723431633538,3
3.3086772633883283e-10,6.051906660234259e-10,5.850314864386345e-10,2.707331701166875e-10,7.39867902830919e-10,0.9999625867905914,1.1833690797943056e-08,3.719622840320263e-05,3.473297384166092e-08,1.6788264987038206e-07,5
0.0011333621287564946,0.000174362307102143,0.00033573497871387944,0.0004040020555757638,0.0002701058930003497,9.042172436034912e-06,0.9959340400618815,0.0003954354705491577,1.46288562954293e-05,0.0013292860756896306,6
0.06600108498108544,0.008360558929997633,0.07363778363314398,0.07527085374856775,0.21196379677796823,0.04062522445106162,0.009741913667367071,0.012631714173085298,0.4882066807310784,0.013560388906644441,8
1.4971228672329376e-08,6.345908385219143e-08,2.3510005280976305e-08,1.2761889273035216e-08,2.1433422289948847e-08,0.9999686643884561,2.1166840764783188e-08,3.058588734267069e-05,3.3559384731992624e-08,5.588623462495005e-07,5
0.7603690286247654,0.0013559235328384155,0.05019839992906203,0.031630748294634206,0.10216558254617164,0.0035289448119611828,0.0006800356988868771,0.009781962743469859,0.0012057629972377201,0.03908361082097264,4
3.4041865821310555e-11,0.9999969332365328,3.5314291012510734e-08,1.8142879654537196e-08,3.502920679906929e-08,1.2682758073082404e-08,1.4383788534102708e-08,2.6442499559800564e-08,1.111604627548219e-08,2.9136179553110364e-06,1
0.00036541614694641486,0.9983943524390004,0.0002810774904434439,0.00020766065326943212,0.0004979482193868464,3.584475855523875e-05,9.85285514303032e-06,2.0696126653057237e-05,7.790999098153566e-06,0.00017936031150393006,1
2.198686061474796e-08,0.9999142087798447,1.0843142970719499e-07,2.986746991825092e-08,8.927469490546924e-07,4.4270700090542194e-08,1.7823567641290606e-07,5.475512857340273e-08,6.663191342727815e-08,8.439429402777429e-05,1
4.655007175718265e-14,3.3993791237256734e-14,3.136691229315237e-14,2.621476705471378e-14,1.7034495456154378e-14,1.2080774038511863e-14,0.9999998726644053,1.648145551844196e-08,1.1111431961240975e-08,9.974254008681642e-08,6
0.022489096663995872,0.04493114862216478,0.10488572702046255,0.04264077743844931,0.14476038007127667,0.3118470884119141,0.002210942848279984,0.020617734573612424,0.28402025880175846,0.021596845548086146,2
0.009080319136740332,0.0002435432612885364,0.0013768066798435696,0.17418613280752365,0.018121076593657234,6.79726513705975e-06,9.439655135870469e-05,0.0002056126061405755,7.493607712747028e-06,0.7966778214905976,3
0.6216848583901224,0.21574220490659632,0.1172709595232285,0.020227037610359905,0.0034225548200096344,0.0009744129780226491,0.0010259135661997991,0.0015480191716146063,0.0007440086384670217,0.017360030395379346,0
0.40442416609854837,0.0016163119453403328,0.24943614497982253,0.19045767735722535,0.10106070754233926,0.009950602278685628,0.0033305661858474473,0.015932055989548985,0.0031684960000271933,0.02062327162261477,0
8.713058296399131e-09,0.9999469873642303,4.546490404775202e-06,6.178404307065231e-06,4.8091449583871475e-06,8.53008012745244e-07,1.6469545107047124e-07,2.654496361798625e-05,6.868136759267933e-06,3.0390792002665543e-06,1
5.467228099057051e-06,0.0004312250287771682,5.438979243115111e-05,1.9128142375449447e-05,7.144070133739897e-05,8.630258507011646e-06,5.415640603676409e-07,0.9993380243219083,6.985136242594122e-06,6.416782626138964e-05,7
0.06905739849350294,0.0005344012118283836,0.7366639510289043,0.10809745813360823,0.04808220298021363,0.001243046060425897,0.01732195705026341,0.0007579252017684879,0.0010591152647036835,0.017182544574781203,2
0.3081742816190458,0.025810970674975495,0.09540204738219336,0.5341254105498797,0.016821434981286236,0.001079443106452036,0.001202718483795058,0.0013644874041950055,0.003274199318434335,0.012745006479743226,3
0.0836696769565526,0.0032829940147823975,0.035028424812207165,0.10543923560810514,0.7457367097149148,0.0033664531937740005,0.0010724775824201905,0.0007969561064443858,0.0015677499924745012,0.020039322018324732,4
0.0006774517310432705,7.311583819143582e-05,0.0014075962857520207,0.028024433729145364,1.5726310094021748e-05,8.319934323381415e-07,1.0124562545458676e-05,8.8481513856498e-07,8.0557389981547e-07,0.9697890291607577,9
0.04335398006927446,0.01954406506442484,0.6854968045431175,0.07254996329856665,0.07506315874580363,0.014088934372524018,0.003384591980924816,0.004657546989587973,0.054338111119873043,0.027522843815902923,2
